Código del País,Nombre del  País,Años de Registro,Sexo de la Agrupación,Número de muertes
AGO,Angola,2010,Mujeres,"1,088"
AGO,Angola,2010,Ambas,"2,323"
AGO,Angola,2010,Hombres,"2,313"
AGO,Angola,2010,Mujeres,"1,816"
AGO,Angola,2010,Ambas,"4,130"
AGO,Angola,2010,Hombres,"3,389"
AGO,Angola,2010,Mujeres,"2,704"
AGO,Angola,2010,Ambas,"6,093"
AGO,Angola,2010,Hombres,"3,652"
AGO,Angola,2010,Mujeres,"3,025"
AGO,Angola,2010,Ambas,"6,676"
AGO,Angola,2010,Hombres,"3,628"
AGO,Angola,2010,Mujeres,"2,872"
AGO,Angola,2010,Ambas,"6,499"
AGO,Angola,2010,Hombres,"3,731"
AGO,Angola,2010,Mujeres,"2,787"
AGO,Angola,2010,Ambas,"6,519"
AGO,Angola,2010,Hombres,"3,636"
AGO,Angola,2010,Mujeres,"2,446"
AGO,Angola,2010,Ambas,"6,082"
AGO,Angola,2010,Hombres,"3,802"
AGO,Angola,2010,Mujeres,"2,406"
AGO,Angola,2010,Ambas,"6,208"
AGO,Angola,2010,Hombres,"3,999"
AGO,Angola,2010,Mujeres,"2,462"
AGO,Angola,2010,Ambas,"6,460"
AGO,Angola,2010,Hombres,"4,023"
AGO,Angola,2010,Mujeres,"2,679"
AGO,Angola,2010,Ambas,"6,701"
AGO,Angola,2010,Hombres,"4,198"
AGO,Angola,2010,Mujeres,"2,982"
AGO,Angola,2010,Ambas,"7,180"
AGO,Angola,2010,Hombres,"4,260"
AGO,Angola,2010,Mujeres,"3,569"
AGO,Angola,2010,Ambas,"7,829"
AGO,Angola,2010,Hombres,"3,984"
AGO,Angola,2010,Mujeres,"3,541"
AGO,Angola,2010,Ambas,"7,525"
AGO,Angola,2010,Hombres,"3,004"
AGO,Angola,2010,Mujeres,"3,049"
AGO,Angola,2010,Ambas,"6,053"
AGO,Angola,2010,Hombres,"2,741"
AGO,Angola,2010,Mujeres,"3,596"
AGO,Angola,2010,Ambas,"6,337"
AGO,Angola,2010,Hombres,"90,160"
AGO,Angola,2010,Mujeres,"71,328"
AGO,Angola,2010,Ambas,"161,489"
ALB,Albania,1970,Hombres,259
ALB,Albania,1970,Mujeres,184
ALB,Albania,1970,Ambas,443
ALB,Albania,1970,Hombres,177
ALB,Albania,1970,Mujeres,136
ALB,Albania,1970,Ambas,313
ALB,Albania,1970,Hombres,"1,230"
ALB,Albania,1970,Mujeres,987
ALB,Albania,1970,Ambas,"2,217"
ALB,Albania,1970,Hombres,813
ALB,Albania,1970,Mujeres,673
ALB,Albania,1970,Ambas,"1,486"
ALB,Albania,1970,Hombres,139
ALB,Albania,1970,Mujeres,100
ALB,Albania,1970,Ambas,239
ALB,Albania,1970,Hombres,86
ALB,Albania,1970,Mujeres,58
ALB,Albania,1970,Ambas,145
ALB,Albania,1970,Hombres,115
ALB,Albania,1970,Mujeres,64
ALB,Albania,1970,Ambas,179
ALB,Albania,1970,Hombres,121
ALB,Albania,1970,Mujeres,66
ALB,Albania,1970,Ambas,187
ALB,Albania,1970,Hombres,114
ALB,Albania,1970,Mujeres,72
ALB,Albania,1970,Ambas,186
ALB,Albania,1970,Hombres,123
ALB,Albania,1970,Mujeres,87
ALB,Albania,1970,Ambas,209
ALB,Albania,1970,Hombres,128
ALB,Albania,1970,Mujeres,96
ALB,Albania,1970,Ambas,224
ALB,Albania,1970,Hombres,165
ALB,Albania,1970,Mujeres,120
ALB,Albania,1970,Ambas,285
ALB,Albania,1970,Hombres,183
ALB,Albania,1970,Mujeres,127
ALB,Albania,1970,Ambas,311
ALB,Albania,1970,Hombres,277
ALB,Albania,1970,Mujeres,179
ALB,Albania,1970,Ambas,456
ALB,Albania,1970,Hombres,384
ALB,Albania,1970,Mujeres,253
ALB,Albania,1970,Ambas,638
ALB,Albania,1970,Hombres,469
ALB,Albania,1970,Mujeres,321
ALB,Albania,1970,Ambas,790
ALB,Albania,1970,Hombres,542
ALB,Albania,1970,Mujeres,397
ALB,Albania,1970,Ambas,939
ALB,Albania,1970,Hombres,643
ALB,Albania,1970,Mujeres,565
ALB,Albania,1970,Ambas,"1,208"
ALB,Albania,1970,Hombres,536
ALB,Albania,1970,Mujeres,572
ALB,Albania,1970,Ambas,"1,108"
ALB,Albania,1970,Hombres,996
ALB,Albania,1970,Mujeres,"1,157"
ALB,Albania,1970,Ambas,"2,153"
ALB,Albania,1970,Hombres,"7,500"
ALB,Albania,1970,Mujeres,"6,217"
ALB,Albania,1970,Ambas,"13,716"
ALB,Albania,1980,Hombres,260
ALB,Albania,1980,Mujeres,184
ALB,Albania,1980,Ambas,444
ALB,Albania,1980,Hombres,165
ALB,Albania,1980,Mujeres,129
ALB,Albania,1980,Ambas,294
ALB,Albania,1980,Hombres,"1,137"
ALB,Albania,1980,Mujeres,917
ALB,Albania,1980,Ambas,"2,054"
ALB,Albania,1980,Hombres,707
ALB,Albania,1980,Mujeres,583
ALB,Albania,1980,Ambas,"1,290"
ALB,Albania,1980,Hombres,130
ALB,Albania,1980,Mujeres,90
ALB,Albania,1980,Ambas,220
ALB,Albania,1980,Hombres,87
ALB,Albania,1980,Mujeres,48
ALB,Albania,1980,Ambas,135
ALB,Albania,1980,Hombres,160
ALB,Albania,1980,Mujeres,64
ALB,Albania,1980,Ambas,225
ALB,Albania,1980,Hombres,188
ALB,Albania,1980,Mujeres,73
ALB,Albania,1980,Ambas,261
ALB,Albania,1980,Hombres,148
ALB,Albania,1980,Mujeres,68
ALB,Albania,1980,Ambas,216
ALB,Albania,1980,Hombres,133
ALB,Albania,1980,Mujeres,68
ALB,Albania,1980,Ambas,201
ALB,Albania,1980,Hombres,153
ALB,Albania,1980,Mujeres,77
ALB,Albania,1980,Ambas,231
ALB,Albania,1980,Hombres,211
ALB,Albania,1980,Mujeres,110
ALB,Albania,1980,Ambas,321
ALB,Albania,1980,Hombres,270
ALB,Albania,1980,Mujeres,142
ALB,Albania,1980,Ambas,412
ALB,Albania,1980,Hombres,373
ALB,Albania,1980,Mujeres,191
ALB,Albania,1980,Ambas,564
ALB,Albania,1980,Hombres,398
ALB,Albania,1980,Mujeres,237
ALB,Albania,1980,Ambas,635
ALB,Albania,1980,Hombres,584
ALB,Albania,1980,Mujeres,362
ALB,Albania,1980,Ambas,945
ALB,Albania,1980,Hombres,767
ALB,Albania,1980,Mujeres,545
ALB,Albania,1980,Ambas,"1,313"
ALB,Albania,1980,Hombres,814
ALB,Albania,1980,Mujeres,638
ALB,Albania,1980,Ambas,"1,452"
ALB,Albania,1980,Hombres,747
ALB,Albania,1980,Mujeres,698
ALB,Albania,1980,Ambas,"1,446"
ALB,Albania,1980,Hombres,"1,122"
ALB,Albania,1980,Mujeres,"1,390"
ALB,Albania,1980,Ambas,"2,512"
ALB,Albania,1980,Hombres,"8,555"
ALB,Albania,1980,Mujeres,"6,616"
ALB,Albania,1980,Ambas,"15,171"
ALB,Albania,1990,Hombres,257
ALB,Albania,1990,Mujeres,179
ALB,Albania,1990,Ambas,435
ALB,Albania,1990,Hombres,142
ALB,Albania,1990,Mujeres,113
ALB,Albania,1990,Ambas,255
ALB,Albania,1990,Hombres,950
ALB,Albania,1990,Mujeres,781
ALB,Albania,1990,Ambas,"1,732"
ALB,Albania,1990,Hombres,553
ALB,Albania,1990,Mujeres,446
ALB,Albania,1990,Ambas,999
ALB,Albania,1990,Hombres,118
ALB,Albania,1990,Mujeres,82
ALB,Albania,1990,Ambas,200
ALB,Albania,1990,Hombres,83
ALB,Albania,1990,Mujeres,44
ALB,Albania,1990,Ambas,127
ALB,Albania,1990,Hombres,148
ALB,Albania,1990,Mujeres,58
ALB,Albania,1990,Ambas,206
ALB,Albania,1990,Hombres,194
ALB,Albania,1990,Mujeres,72
ALB,Albania,1990,Ambas,265
ALB,Albania,1990,Hombres,195
ALB,Albania,1990,Mujeres,84
ALB,Albania,1990,Ambas,278
ALB,Albania,1990,Hombres,188
ALB,Albania,1990,Mujeres,91
ALB,Albania,1990,Ambas,279
ALB,Albania,1990,Hombres,179
ALB,Albania,1990,Mujeres,84
ALB,Albania,1990,Ambas,263
ALB,Albania,1990,Hombres,206
ALB,Albania,1990,Mujeres,99
ALB,Albania,1990,Ambas,305
ALB,Albania,1990,Hombres,323
ALB,Albania,1990,Mujeres,160
ALB,Albania,1990,Ambas,484
ALB,Albania,1990,Hombres,457
ALB,Albania,1990,Mujeres,209
ALB,Albania,1990,Ambas,666
ALB,Albania,1990,Hombres,580
ALB,Albania,1990,Mujeres,273
ALB,Albania,1990,Ambas,853
ALB,Albania,1990,Hombres,682
ALB,Albania,1990,Mujeres,389
ALB,Albania,1990,Ambas,"1,072"
ALB,Albania,1990,Hombres,889
ALB,Albania,1990,Mujeres,560
ALB,Albania,1990,Ambas,"1,449"
ALB,Albania,1990,Hombres,849
ALB,Albania,1990,Mujeres,630
ALB,Albania,1990,Ambas,"1,479"
ALB,Albania,1990,Hombres,981
ALB,Albania,1990,Mujeres,999
ALB,Albania,1990,Ambas,"1,980"
ALB,Albania,1990,Hombres,"1,276"
ALB,Albania,1990,Mujeres,"1,895"
ALB,Albania,1990,Ambas,"3,172"
ALB,Albania,1990,Hombres,"9,251"
ALB,Albania,1990,Mujeres,"7,249"
ALB,Albania,1990,Ambas,"16,500"
ALB,Albania,2000,Hombres,140
ALB,Albania,2000,Mujeres,100
ALB,Albania,2000,Ambas,240
ALB,Albania,2000,Hombres,60
ALB,Albania,2000,Mujeres,48
ALB,Albania,2000,Ambas,108
ALB,Albania,2000,Hombres,373
ALB,Albania,2000,Mujeres,314
ALB,Albania,2000,Ambas,686
ALB,Albania,2000,Hombres,257
ALB,Albania,2000,Mujeres,201
ALB,Albania,2000,Ambas,458
ALB,Albania,2000,Hombres,71
ALB,Albania,2000,Mujeres,51
ALB,Albania,2000,Ambas,121
ALB,Albania,2000,Hombres,67
ALB,Albania,2000,Mujeres,39
ALB,Albania,2000,Ambas,106
ALB,Albania,2000,Hombres,141
ALB,Albania,2000,Mujeres,57
ALB,Albania,2000,Ambas,198
ALB,Albania,2000,Hombres,137
ALB,Albania,2000,Mujeres,53
ALB,Albania,2000,Ambas,190
ALB,Albania,2000,Hombres,140
ALB,Albania,2000,Mujeres,59
ALB,Albania,2000,Ambas,199
ALB,Albania,2000,Hombres,173
ALB,Albania,2000,Mujeres,84
ALB,Albania,2000,Ambas,257
ALB,Albania,2000,Hombres,221
ALB,Albania,2000,Mujeres,103
ALB,Albania,2000,Ambas,325
ALB,Albania,2000,Hombres,346
ALB,Albania,2000,Mujeres,163
ALB,Albania,2000,Ambas,509
ALB,Albania,2000,Hombres,431
ALB,Albania,2000,Mujeres,199
ALB,Albania,2000,Ambas,630
ALB,Albania,2000,Hombres,548
ALB,Albania,2000,Mujeres,243
ALB,Albania,2000,Ambas,791
ALB,Albania,2000,Hombres,797
ALB,Albania,2000,Mujeres,351
ALB,Albania,2000,Ambas,"1,148"
ALB,Albania,2000,Hombres,"1,095"
ALB,Albania,2000,Mujeres,502
ALB,Albania,2000,Ambas,"1,597"
ALB,Albania,2000,Hombres,"1,471"
ALB,Albania,2000,Mujeres,724
ALB,Albania,2000,Ambas,"2,196"
ALB,Albania,2000,Hombres,"1,378"
ALB,Albania,2000,Mujeres,810
ALB,Albania,2000,Ambas,"2,188"
ALB,Albania,2000,Hombres,"1,301"
ALB,Albania,2000,Mujeres,"1,197"
ALB,Albania,2000,Ambas,"2,498"
ALB,Albania,2000,Hombres,"2,016"
ALB,Albania,2000,Mujeres,"2,849"
ALB,Albania,2000,Ambas,"4,865"
ALB,Albania,2000,Hombres,"11,162"
ALB,Albania,2000,Mujeres,"8,146"
ALB,Albania,2000,Ambas,"19,308"
ALB,Albania,2010,Hombres,65
ALB,Albania,2010,Mujeres,51
ALB,Albania,2010,Ambas,115
ALB,Albania,2010,Hombres,33
ALB,Albania,2010,Mujeres,26
ALB,Albania,2010,Ambas,59
ALB,Albania,2010,Hombres,174
ALB,Albania,2010,Mujeres,145
ALB,Albania,2010,Ambas,319
ALB,Albania,2010,Hombres,115
ALB,Albania,2010,Mujeres,87
ALB,Albania,2010,Ambas,202
ALB,Albania,2010,Hombres,40
ALB,Albania,2010,Mujeres,27
ALB,Albania,2010,Ambas,67
ALB,Albania,2010,Hombres,44
ALB,Albania,2010,Mujeres,27
ALB,Albania,2010,Ambas,71
ALB,Albania,2010,Hombres,125
ALB,Albania,2010,Mujeres,47
ALB,Albania,2010,Ambas,172
ALB,Albania,2010,Hombres,193
ALB,Albania,2010,Mujeres,60
ALB,Albania,2010,Ambas,253
ALB,Albania,2010,Hombres,163
ALB,Albania,2010,Mujeres,64
ALB,Albania,2010,Ambas,227
ALB,Albania,2010,Hombres,138
ALB,Albania,2010,Mujeres,66
ALB,Albania,2010,Ambas,205
ALB,Albania,2010,Hombres,193
ALB,Albania,2010,Mujeres,96
ALB,Albania,2010,Ambas,289
ALB,Albania,2010,Hombres,279
ALB,Albania,2010,Mujeres,148
ALB,Albania,2010,Ambas,427
ALB,Albania,2010,Hombres,471
ALB,Albania,2010,Mujeres,231
ALB,Albania,2010,Ambas,702
ALB,Albania,2010,Hombres,772
ALB,Albania,2010,Mujeres,367
ALB,Albania,2010,Ambas,"1,139"
ALB,Albania,2010,Hombres,854
ALB,Albania,2010,Mujeres,386
ALB,Albania,2010,Ambas,"1,240"
ALB,Albania,2010,Hombres,"1,089"
ALB,Albania,2010,Mujeres,517
ALB,Albania,2010,Ambas,"1,607"
ALB,Albania,2010,Hombres,"1,566"
ALB,Albania,2010,Mujeres,858
ALB,Albania,2010,Ambas,"2,423"
ALB,Albania,2010,Hombres,"2,000"
ALB,Albania,2010,Mujeres,"1,220"
ALB,Albania,2010,Ambas,"3,220"
ALB,Albania,2010,Hombres,"2,026"
ALB,Albania,2010,Mujeres,"1,493"
ALB,Albania,2010,Ambas,"3,519"
ALB,Albania,2010,Hombres,"2,662"
ALB,Albania,2010,Mujeres,"3,741"
ALB,Albania,2010,Ambas,"6,403"
ALB,Albania,2010,Hombres,"13,003"
ALB,Albania,2010,Mujeres,"9,656"
ALB,Albania,2010,Ambas,"22,659"
AND,Andorra,1970,Hombres,2
AND,Andorra,1970,Mujeres,1
AND,Andorra,1970,Ambas,3
AND,Andorra,1970,Hombres,0
AND,Andorra,1970,Mujeres,0
AND,Andorra,1970,Ambas,1
AND,Andorra,1970,Hombres,1
AND,Andorra,1970,Mujeres,1
AND,Andorra,1970,Ambas,2
AND,Andorra,1970,Hombres,0
AND,Andorra,1970,Mujeres,0
AND,Andorra,1970,Ambas,1
AND,Andorra,1970,Hombres,0
AND,Andorra,1970,Mujeres,0
AND,Andorra,1970,Ambas,0
AND,Andorra,1970,Hombres,0
AND,Andorra,1970,Mujeres,0
AND,Andorra,1970,Ambas,0
AND,Andorra,1970,Hombres,1
AND,Andorra,1970,Mujeres,0
AND,Andorra,1970,Ambas,1
AND,Andorra,1970,Hombres,1
AND,Andorra,1970,Mujeres,0
AND,Andorra,1970,Ambas,1
AND,Andorra,1970,Hombres,1
AND,Andorra,1970,Mujeres,0
AND,Andorra,1970,Ambas,1
AND,Andorra,1970,Hombres,1
AND,Andorra,1970,Mujeres,0
AND,Andorra,1970,Ambas,1
AND,Andorra,1970,Hombres,1
AND,Andorra,1970,Mujeres,0
AND,Andorra,1970,Ambas,1
AND,Andorra,1970,Hombres,1
AND,Andorra,1970,Mujeres,0
AND,Andorra,1970,Ambas,2
AND,Andorra,1970,Hombres,2
AND,Andorra,1970,Mujeres,1
AND,Andorra,1970,Ambas,3
AND,Andorra,1970,Hombres,3
AND,Andorra,1970,Mujeres,1
AND,Andorra,1970,Ambas,4
AND,Andorra,1970,Hombres,5
AND,Andorra,1970,Mujeres,2
AND,Andorra,1970,Ambas,7
AND,Andorra,1970,Hombres,8
AND,Andorra,1970,Mujeres,3
AND,Andorra,1970,Ambas,11
AND,Andorra,1970,Hombres,10
AND,Andorra,1970,Mujeres,5
AND,Andorra,1970,Ambas,15
AND,Andorra,1970,Hombres,11
AND,Andorra,1970,Mujeres,6
AND,Andorra,1970,Ambas,17
AND,Andorra,1970,Hombres,10
AND,Andorra,1970,Mujeres,8
AND,Andorra,1970,Ambas,19
AND,Andorra,1970,Hombres,19
AND,Andorra,1970,Mujeres,28
AND,Andorra,1970,Ambas,47
AND,Andorra,1970,Hombres,76
AND,Andorra,1970,Mujeres,58
AND,Andorra,1970,Ambas,134
AND,Andorra,1980,Hombres,2
AND,Andorra,1980,Mujeres,2
AND,Andorra,1980,Ambas,4
AND,Andorra,1980,Hombres,1
AND,Andorra,1980,Mujeres,0
AND,Andorra,1980,Ambas,1
AND,Andorra,1980,Hombres,1
AND,Andorra,1980,Mujeres,1
AND,Andorra,1980,Ambas,2
AND,Andorra,1980,Hombres,1
AND,Andorra,1980,Mujeres,1
AND,Andorra,1980,Ambas,1
AND,Andorra,1980,Hombres,0
AND,Andorra,1980,Mujeres,0
AND,Andorra,1980,Ambas,1
AND,Andorra,1980,Hombres,0
AND,Andorra,1980,Mujeres,0
AND,Andorra,1980,Ambas,0
AND,Andorra,1980,Hombres,1
AND,Andorra,1980,Mujeres,0
AND,Andorra,1980,Ambas,1
AND,Andorra,1980,Hombres,1
AND,Andorra,1980,Mujeres,0
AND,Andorra,1980,Ambas,1
AND,Andorra,1980,Hombres,1
AND,Andorra,1980,Mujeres,0
AND,Andorra,1980,Ambas,1
AND,Andorra,1980,Hombres,1
AND,Andorra,1980,Mujeres,0
AND,Andorra,1980,Ambas,1
AND,Andorra,1980,Hombres,1
AND,Andorra,1980,Mujeres,0
AND,Andorra,1980,Ambas,2
AND,Andorra,1980,Hombres,2
AND,Andorra,1980,Mujeres,1
AND,Andorra,1980,Ambas,3
AND,Andorra,1980,Hombres,3
AND,Andorra,1980,Mujeres,1
AND,Andorra,1980,Ambas,4
AND,Andorra,1980,Hombres,4
AND,Andorra,1980,Mujeres,2
AND,Andorra,1980,Ambas,6
AND,Andorra,1980,Hombres,7
AND,Andorra,1980,Mujeres,3
AND,Andorra,1980,Ambas,10
AND,Andorra,1980,Hombres,8
AND,Andorra,1980,Mujeres,4
AND,Andorra,1980,Ambas,12
AND,Andorra,1980,Hombres,14
AND,Andorra,1980,Mujeres,8
AND,Andorra,1980,Ambas,22
AND,Andorra,1980,Hombres,18
AND,Andorra,1980,Mujeres,13
AND,Andorra,1980,Ambas,31
AND,Andorra,1980,Hombres,20
AND,Andorra,1980,Mujeres,18
AND,Andorra,1980,Ambas,38
AND,Andorra,1980,Hombres,35
AND,Andorra,1980,Mujeres,65
AND,Andorra,1980,Ambas,100
AND,Andorra,1980,Hombres,121
AND,Andorra,1980,Mujeres,121
AND,Andorra,1980,Ambas,242
AND,Andorra,1990,Hombres,1
AND,Andorra,1990,Mujeres,1
AND,Andorra,1990,Ambas,2
AND,Andorra,1990,Hombres,0
AND,Andorra,1990,Mujeres,0
AND,Andorra,1990,Ambas,1
AND,Andorra,1990,Hombres,1
AND,Andorra,1990,Mujeres,1
AND,Andorra,1990,Ambas,1
AND,Andorra,1990,Hombres,0
AND,Andorra,1990,Mujeres,0
AND,Andorra,1990,Ambas,1
AND,Andorra,1990,Hombres,0
AND,Andorra,1990,Mujeres,0
AND,Andorra,1990,Ambas,0
AND,Andorra,1990,Hombres,0
AND,Andorra,1990,Mujeres,0
AND,Andorra,1990,Ambas,0
AND,Andorra,1990,Hombres,1
AND,Andorra,1990,Mujeres,0
AND,Andorra,1990,Ambas,1
AND,Andorra,1990,Hombres,2
AND,Andorra,1990,Mujeres,0
AND,Andorra,1990,Ambas,2
AND,Andorra,1990,Hombres,2
AND,Andorra,1990,Mujeres,0
AND,Andorra,1990,Ambas,2
AND,Andorra,1990,Hombres,2
AND,Andorra,1990,Mujeres,0
AND,Andorra,1990,Ambas,2
AND,Andorra,1990,Hombres,2
AND,Andorra,1990,Mujeres,1
AND,Andorra,1990,Ambas,3
AND,Andorra,1990,Hombres,3
AND,Andorra,1990,Mujeres,1
AND,Andorra,1990,Ambas,4
AND,Andorra,1990,Hombres,4
AND,Andorra,1990,Mujeres,2
AND,Andorra,1990,Ambas,6
AND,Andorra,1990,Hombres,6
AND,Andorra,1990,Mujeres,3
AND,Andorra,1990,Ambas,9
AND,Andorra,1990,Hombres,10
AND,Andorra,1990,Mujeres,4
AND,Andorra,1990,Ambas,14
AND,Andorra,1990,Hombres,15
AND,Andorra,1990,Mujeres,7
AND,Andorra,1990,Ambas,23
AND,Andorra,1990,Hombres,21
AND,Andorra,1990,Mujeres,12
AND,Andorra,1990,Ambas,34
AND,Andorra,1990,Hombres,22
AND,Andorra,1990,Mujeres,15
AND,Andorra,1990,Ambas,37
AND,Andorra,1990,Hombres,32
AND,Andorra,1990,Mujeres,30
AND,Andorra,1990,Ambas,62
AND,Andorra,1990,Hombres,74
AND,Andorra,1990,Mujeres,138
AND,Andorra,1990,Ambas,212
AND,Andorra,1990,Hombres,197
AND,Andorra,1990,Mujeres,218
AND,Andorra,1990,Ambas,415
AND,Andorra,2000,Hombres,1
AND,Andorra,2000,Mujeres,1
AND,Andorra,2000,Ambas,1
AND,Andorra,2000,Hombres,0
AND,Andorra,2000,Mujeres,0
AND,Andorra,2000,Ambas,0
AND,Andorra,2000,Hombres,0
AND,Andorra,2000,Mujeres,0
AND,Andorra,2000,Ambas,1
AND,Andorra,2000,Hombres,0
AND,Andorra,2000,Mujeres,0
AND,Andorra,2000,Ambas,1
AND,Andorra,2000,Hombres,0
AND,Andorra,2000,Mujeres,0
AND,Andorra,2000,Ambas,0
AND,Andorra,2000,Hombres,0
AND,Andorra,2000,Mujeres,0
AND,Andorra,2000,Ambas,0
AND,Andorra,2000,Hombres,1
AND,Andorra,2000,Mujeres,0
AND,Andorra,2000,Ambas,1
AND,Andorra,2000,Hombres,1
AND,Andorra,2000,Mujeres,0
AND,Andorra,2000,Ambas,2
AND,Andorra,2000,Hombres,1
AND,Andorra,2000,Mujeres,0
AND,Andorra,2000,Ambas,2
AND,Andorra,2000,Hombres,2
AND,Andorra,2000,Mujeres,0
AND,Andorra,2000,Ambas,2
AND,Andorra,2000,Hombres,2
AND,Andorra,2000,Mujeres,1
AND,Andorra,2000,Ambas,3
AND,Andorra,2000,Hombres,3
AND,Andorra,2000,Mujeres,1
AND,Andorra,2000,Ambas,4
AND,Andorra,2000,Hombres,4
AND,Andorra,2000,Mujeres,2
AND,Andorra,2000,Ambas,6
AND,Andorra,2000,Hombres,7
AND,Andorra,2000,Mujeres,3
AND,Andorra,2000,Ambas,10
AND,Andorra,2000,Hombres,10
AND,Andorra,2000,Mujeres,5
AND,Andorra,2000,Ambas,15
AND,Andorra,2000,Hombres,17
AND,Andorra,2000,Mujeres,8
AND,Andorra,2000,Ambas,25
AND,Andorra,2000,Hombres,25
AND,Andorra,2000,Mujeres,12
AND,Andorra,2000,Ambas,37
AND,Andorra,2000,Hombres,34
AND,Andorra,2000,Mujeres,21
AND,Andorra,2000,Ambas,55
AND,Andorra,2000,Hombres,41
AND,Andorra,2000,Mujeres,36
AND,Andorra,2000,Ambas,77
AND,Andorra,2000,Hombres,95
AND,Andorra,2000,Mujeres,175
AND,Andorra,2000,Ambas,270
AND,Andorra,2000,Hombres,246
AND,Andorra,2000,Mujeres,267
AND,Andorra,2000,Ambas,513
AND,Andorra,2010,Hombres,1
AND,Andorra,2010,Mujeres,0
AND,Andorra,2010,Ambas,1
AND,Andorra,2010,Hombres,0
AND,Andorra,2010,Mujeres,0
AND,Andorra,2010,Ambas,0
AND,Andorra,2010,Hombres,0
AND,Andorra,2010,Mujeres,0
AND,Andorra,2010,Ambas,1
AND,Andorra,2010,Hombres,0
AND,Andorra,2010,Mujeres,0
AND,Andorra,2010,Ambas,0
AND,Andorra,2010,Hombres,0
AND,Andorra,2010,Mujeres,0
AND,Andorra,2010,Ambas,0
AND,Andorra,2010,Hombres,0
AND,Andorra,2010,Mujeres,0
AND,Andorra,2010,Ambas,0
AND,Andorra,2010,Hombres,1
AND,Andorra,2010,Mujeres,0
AND,Andorra,2010,Ambas,1
AND,Andorra,2010,Hombres,1
AND,Andorra,2010,Mujeres,0
AND,Andorra,2010,Ambas,2
AND,Andorra,2010,Hombres,1
AND,Andorra,2010,Mujeres,0
AND,Andorra,2010,Ambas,2
AND,Andorra,2010,Hombres,2
AND,Andorra,2010,Mujeres,0
AND,Andorra,2010,Ambas,2
AND,Andorra,2010,Hombres,2
AND,Andorra,2010,Mujeres,1
AND,Andorra,2010,Ambas,3
AND,Andorra,2010,Hombres,4
AND,Andorra,2010,Mujeres,1
AND,Andorra,2010,Ambas,5
AND,Andorra,2010,Hombres,6
AND,Andorra,2010,Mujeres,3
AND,Andorra,2010,Ambas,8
AND,Andorra,2010,Hombres,8
AND,Andorra,2010,Mujeres,4
AND,Andorra,2010,Ambas,12
AND,Andorra,2010,Hombres,13
AND,Andorra,2010,Mujeres,6
AND,Andorra,2010,Ambas,19
AND,Andorra,2010,Hombres,22
AND,Andorra,2010,Mujeres,10
AND,Andorra,2010,Ambas,32
AND,Andorra,2010,Hombres,30
AND,Andorra,2010,Mujeres,14
AND,Andorra,2010,Ambas,45
AND,Andorra,2010,Hombres,44
AND,Andorra,2010,Mujeres,25
AND,Andorra,2010,Ambas,69
AND,Andorra,2010,Hombres,56
AND,Andorra,2010,Mujeres,41
AND,Andorra,2010,Ambas,97
AND,Andorra,2010,Hombres,173
AND,Andorra,2010,Mujeres,280
AND,Andorra,2010,Ambas,454
AND,Andorra,2010,Hombres,365
AND,Andorra,2010,Mujeres,387
AND,Andorra,2010,Ambas,752
ARE,United Arab Emirates,1970,Hombres,122
ARE,United Arab Emirates,1970,Mujeres,85
ARE,United Arab Emirates,1970,Ambas,207
ARE,United Arab Emirates,1970,Hombres,56
ARE,United Arab Emirates,1970,Mujeres,43
ARE,United Arab Emirates,1970,Ambas,99
ARE,United Arab Emirates,1970,Hombres,157
ARE,United Arab Emirates,1970,Mujeres,140
ARE,United Arab Emirates,1970,Ambas,297
ARE,United Arab Emirates,1970,Hombres,89
ARE,United Arab Emirates,1970,Mujeres,79
ARE,United Arab Emirates,1970,Ambas,167
ARE,United Arab Emirates,1970,Hombres,15
ARE,United Arab Emirates,1970,Mujeres,11
ARE,United Arab Emirates,1970,Ambas,26
ARE,United Arab Emirates,1970,Hombres,9
ARE,United Arab Emirates,1970,Mujeres,5
ARE,United Arab Emirates,1970,Ambas,13
ARE,United Arab Emirates,1970,Hombres,14
ARE,United Arab Emirates,1970,Mujeres,6
ARE,United Arab Emirates,1970,Ambas,20
ARE,United Arab Emirates,1970,Hombres,28
ARE,United Arab Emirates,1970,Mujeres,9
ARE,United Arab Emirates,1970,Ambas,37
ARE,United Arab Emirates,1970,Hombres,36
ARE,United Arab Emirates,1970,Mujeres,11
ARE,United Arab Emirates,1970,Ambas,48
ARE,United Arab Emirates,1970,Hombres,30
ARE,United Arab Emirates,1970,Mujeres,11
ARE,United Arab Emirates,1970,Ambas,42
ARE,United Arab Emirates,1970,Hombres,27
ARE,United Arab Emirates,1970,Mujeres,12
ARE,United Arab Emirates,1970,Ambas,40
ARE,United Arab Emirates,1970,Hombres,27
ARE,United Arab Emirates,1970,Mujeres,12
ARE,United Arab Emirates,1970,Ambas,39
ARE,United Arab Emirates,1970,Hombres,26
ARE,United Arab Emirates,1970,Mujeres,12
ARE,United Arab Emirates,1970,Ambas,38
ARE,United Arab Emirates,1970,Hombres,25
ARE,United Arab Emirates,1970,Mujeres,13
ARE,United Arab Emirates,1970,Ambas,38
ARE,United Arab Emirates,1970,Hombres,21
ARE,United Arab Emirates,1970,Mujeres,13
ARE,United Arab Emirates,1970,Ambas,34
ARE,United Arab Emirates,1970,Hombres,25
