ID,Nombre,Departamento,Municipio
20335,LICEO CRISTIANO REVERENDO JUAN BUENO DE LA COLONIA LAS MARGARITAS,SAN SALVADOR,CUSCATANCINGO
20338,CENTRO CULTURAL ALBERTO RIVAS BONILLA,SAN SALVADOR,CUSCATANCINGO
20339,COLEGIO CRISTIANO DAVID J. GRANADINO,SAN SALVADOR,CUSCATANCINGO
20342,COLEGIO LICENCIADA REGINA HERNANDEZ HERNANDEZ,SAN SALVADOR,CUSCATANCINGO
20345,COLEGIO CRISTIANO NUEVA VIDA Y ESPERANZA,SAN SALVADOR,GUAZAPA
20347,COLEGIO LICENCIADO LUIS ALONSO APARICIO OSEGUEDA,SAN SALVADOR,GUAZAPA
20349,COLEGIO IOSEPH,SAN SALVADOR,ILOPANGO
20353,COLEGIO JUAN BUNYAN,SAN SALVADOR,ILOPANGO
20354,LICEO DOCTORA MATILDE ELENA LOPEZ,SAN SALVADOR,ILOPANGO
20355,COLEGIO RENACIMIENTO,SAN SALVADOR,ILOPANGO
20358,LICEO ALTAVISTA JUAN COTO,SAN SALVADOR,ILOPANGO
20361,COLEGIO PABLO MONTESINO,SAN SALVADOR,ILOPANGO
20363,COLEGIO SAN BARTOLO,SAN SALVADOR,ILOPANGO
20364,COLEGIO PROFESOR LUIS ALONSO REYES BENITEZ,SAN SALVADOR,ILOPANGO
20365,COLEGIO REVERENDO JUAN GIRAUDO,SAN SALVADOR,SAN MARTÍN
20366,COLEGIO PROFESORA BLANCA ELENA DE HERNANDEZ,SAN SALVADOR,ILOPANGO
20367,LICEO BAUTISTA SILOE,SAN SALVADOR,ILOPANGO
20368,COLEGIO EVANGELICO EL EDEN,SAN SALVADOR,ILOPANGO
20369,LICEO CRISTIANO REVERENDO JUAN BUENO EL MATAZANO,SAN SALVADOR,SOYAPANGO
20370,LICEO CRISTIANO REVERENDO JUAN BUENO DE LA COLONIA SANTA LUCIA,SAN SALVADOR,ILOPANGO
20371,COLEGIO MANOS DE JESUS,SAN SALVADOR,ILOPANGO
20372,COLEGIO LICENCIADA HAYDEE ARAUJO DE LUCHA,SAN SALVADOR,SOYAPANGO
20373,COLEGIO CRISTIANO LAS CAÑAS,SAN SALVADOR,ILOPANGO
20374,COLEGIO CRISTIANO PENTECOSTAL,SAN SALVADOR,ILOPANGO
20377,COLEGIO LA CIMA,SAN SALVADOR,ILOPANGO
20379,LICEO CRISTIANO REVERENDO JUAN BUENO DE SAN BARTOLO,SAN SALVADOR,ILOPANGO
20382,ESCUELA TECNICA DE MECANICA DE AVIACION,SAN SALVADOR,ILOPANGO
20385,COLEGIO DOCTOR REYNALDO GALINDO POHL,SAN SALVADOR,MEJICANOS
20386,COLEGIO JARDIN,SAN SALVADOR,MEJICANOS
20389,COLEGIO MARISTA SAN ALFONSO,SAN SALVADOR,MEJICANOS
20391,COLEGIO MARGARITA ZALDIVAR DE WILSON,SAN SALVADOR,MEJICANOS
20392,COLEGIO JULIO VERNE,SAN SALVADOR,MEJICANOS
20393,COLEGIO ALEJANDRO FLEMING,SAN SALVADOR,APOPA
20394,LICEO CRISTIANO REVERENDO JUAN BUENO DE LA COLONIA METROPOLI,SAN SALVADOR,MEJICANOS
20395,COLEGIO GENESIS,SAN SALVADOR,MEJICANOS
20402,COLEGIO DARIO COSSIER,SAN SALVADOR,MEJICANOS
20403,COLEGIO ARCOIRIS DE ENSUEÑO,SAN SALVADOR,MEJICANOS
20405,COLEGIO MUNDO DE PAZ,SAN SALVADOR,MEJICANOS
20408,COLEGIO SAN JUAN DE DIOS,SAN SALVADOR,MEJICANOS
20409,COLEGIO LUIS GALLEGOS VALDEZ,SAN SALVADOR,MEJICANOS
20410,COLEGIO BRADFORD,SAN SALVADOR,MEJICANOS
20412,COLEGIO EL PARAISO DE LOS NIÑOS,LA PAZ,OLOCUILTA
20413,COLEGIO CRISTIANO HOREB,SAN SALVADOR,MEJICANOS
20414,COLEGIO PROFESORA MARIA MERCEDES LUNA VIUDA DE GODOY,SAN SALVADOR,MEJICANOS
20415,COLEGIO DONATO DI NICCOLO,SAN SALVADOR,MEJICANOS
20418,LICEO CRISTIANO REVERENDO JUAN BUENO DE LA COLONIA ZACAMIL,SAN SALVADOR,MEJICANOS
20424,COLEGIO JESUS DE NAZARETH,SAN SALVADOR,PANCHIMALCO
20427,ESCUELA CRISTIANA ROSARIO DE MORA,SAN SALVADOR,ROSARIO DE MORA
20429,COLEGIO SANTA TERESA DE JESUS,SAN SALVADOR,SAN MARCOS
20432,LICEO CRISTIANO SAULO DE TARSO,SAN SALVADOR,SAN MARCOS
20434,COLEGIO JOSE CECILIO DEL VALLE,SAN SALVADOR,SAN MARCOS
20436,COLEGIO BILINGÜE DE PARVULOS GUANAQUITOS,SAN SALVADOR,SAN MARCOS
20442,LICEO POLITECNICO EL SALVADOR,SAN SALVADOR,SAN MARCOS
20445,COLEGIO PROFESORA MERCEDES MAITI DE LUARCA,SAN SALVADOR,SAN MARTÍN
20446,COLEGIO MIGUEL ROMAN PEÑA,SAN SALVADOR,SAN MARTÍN
20447,LICEO SAN MARTIN,SAN SALVADOR,SAN MARTÍN
20448,LICEO 1° DE OCTUBRE,SAN SALVADOR,SAN MARTÍN
20449,COLEGIO SIGLO XXI,SAN SALVADOR,SAN MARTÍN
20452,COLEGIO SAN PABLO DE LA CIUDAD DE SAN MARTIN,SAN SALVADOR,SAN MARTÍN
20453,COLEGIO LUTERANO ABELINA CENTENO DE GOMEZ,SAN SALVADOR,SAN MARTÍN
20456,COLEGIO FRANCISCO MIRANDA RUANO,SAN SALVADOR,SAN MARTÍN
20457,COLEGIO ADVENTISTA DE EL ZARZAL,SONSONATE,SANTO DOMINGO DE GUZMÁN
20460,COLEGIO PANCHO LARA,SAN SALVADOR,SAN MARTÍN
20461,LICEO CRISTIANO REVERENDO JUAN BUENO DEL CANTON LAS DELICIAS,SAN SALVADOR,SAN MARTÍN
20463,CENTRO DE ESTUDIOS LA SALLE,SAN SALVADOR,SAN SALVADOR
20464,COLEGIO SAGRADO CORAZON,SAN SALVADOR,SAN SALVADOR
20465,COLEGIO LA SAGRADA FAMILIA,SAN SALVADOR,SAN SALVADOR
20466,COLEGIO SAN PABLO,SAN SALVADOR,SAN SALVADOR
20467,COLEGIO MONTESSORI,SAN SALVADOR,SAN SALVADOR
20468,COLEGIO GARCIA FLAMENCO,SAN SALVADOR,SAN SALVADOR
20469,INSTITUTO TECNICO DE EX ALUMNOS SALESIANOS,SAN SALVADOR,SAN SALVADOR
20470,CENTRO ESCOLAR HORIZONTES,SAN SALVADOR,SAN SALVADOR
20471,CENTRO CULTURAL SALVADOREÑO AMERICANO,SAN SALVADOR,SAN SALVADOR
20473,COLEGIO EL MUNDO DE LOS NIÑOS,SAN SALVADOR,SAN SALVADOR
20475,COLEGIO INTERNACIONAL DE SAN SALVADOR,SAN SALVADOR,SAN SALVADOR
20478,ESCUELA AMERICANA,SAN SALVADOR,SAN SALVADOR
20481,LICEO SAN BENITO,SAN SALVADOR,SAN SALVADOR
20482,ESCUELA PANAMERICANA,SAN SALVADOR,SAN SALVADOR
20483,COLEGIO SALVADOREÑO ESPAÑOL,SAN SALVADOR,SAN SALVADOR
20484,LICEO SALVADOREÑO,SAN SALVADOR,SAN SALVADOR
20485,ESCUELA PARVULARIA ANEXA AL CENTRO DE DESARROLLO INFANTIL DE LA CORTE SUPREMA DE JUSTICIA,SAN SALVADOR,SAN SALVADOR
20486,COLEGIO SALVADOREÑO INGLES,SAN SALVADOR,SAN SALVADOR
20490,INSTITUTO HERMANAS SOMASCAS,SAN SALVADOR,SAN SALVADOR
20492,COLEGIO LOS ROBLES,LA LIBERTAD,SANTA TECLA
20497,COLEGIO CORAZON DE MARIA,SAN SALVADOR,SAN SALVADOR
20499,COLEGIO BAUTISTA EMMANUEL,SAN SALVADOR,SAN SALVADOR
20502,COLEGIO EL ESPIRITU SANTO,SAN SALVADOR,SAN SALVADOR
20503,COLEGIO LUZ DE ISRAEL,SAN SALVADOR,SAN SALVADOR
20504,CENTRO EDUCATIVO DENVER,SAN SALVADOR,SAN SALVADOR
20506,LICEO DAVID J. GUZMAN,SAN SALVADOR,SAN SALVADOR
20507,COLEGIO EUCARISTICO,SAN SALVADOR,SAN SALVADOR
20510,COMPLEJO EDUCATIVO CATOLICO SAN FRANCISCO,SAN SALVADOR,SAN SALVADOR
20512,CENTRO DE ENSEÑANZA NACIONES UNIDAS,SAN SALVADOR,SAN SALVADOR
20513,COLEGIO CRISTOBAL COLON,SAN SALVADOR,SAN SALVADOR
20515,COLEGIO JEAN PIAGET,SAN SALVADOR,ILOPANGO
20516,COLEGIO GUADALUPANO,SAN SALVADOR,SAN SALVADOR
20517,COLEGIO EXTERNADO DE SAN JOSE,SAN SALVADOR,SAN SALVADOR
20518,COLEGIO MAYA,LA LIBERTAD,ZARAGOZA
20519,BERRY COLLEGE SCHOOL OF BUSINESS,SAN SALVADOR,SAN SALVADOR
20520,COLEGIO MIRALVALLE,SAN SALVADOR,SAN SALVADOR
20521,COLEGIO PALAS ATENEA,SAN SALVADOR,SAN SALVADOR
20522,ESCUELA PARVULARIA EL PARAISO DE LOS NIÑOS,SAN SALVADOR,SAN SALVADOR
20524,COLEGIO SANTA MARIA,SAN SALVADOR,SAN SALVADOR
20525,COLEGIO ANGLO AMERICANO,SAN SALVADOR,SAN SALVADOR
20527,LICEO MIGUEL JOSE DE CASTRO Y LARA,SONSONATE,ARMENIA
20529,COLEGIO MARIA DE BARATTA,SAN SALVADOR,SAN SALVADOR
20530,COLEGIO MALINALLI,SAN SALVADOR,MEJICANOS
20532,ESCUELA PARVULARIA SOLO PARA NIÑOS,SAN SALVADOR,SAN SALVADOR
20534,COLEGIO ADVENTISTA DE SAN SALVADOR,SAN SALVADOR,SAN SALVADOR
20539,LICEO SANTA ANITA,SAN SALVADOR,SAN SALVADOR
20541,LICEO NUESTRA SEÑORA DE LOS ANGELES,SAN SALVADOR,SAN SALVADOR
20542,COLEGIO HEBRON DE EL SALVADOR,SAN SALVADOR,MEJICANOS
20543,COLEGIO LA DIVINA PROVIDENCIA,SAN SALVADOR,SAN SALVADOR
20544,COLEGIO MARIA AUXILIADORA,SAN SALVADOR,SAN SALVADOR
20545,COLEGIO LUTERANO SALVADOREÑO,SAN SALVADOR,SAN SALVADOR
20546,COLEGIO EUCARISTICO MARIA TERESA,SAN SALVADOR,MEJICANOS
20547,COLEGIO SAN CARLOS,SAN SALVADOR,SAN SALVADOR
20549,ESCUELA BILINGÜE TAZUMAL,SAN SALVADOR,SAN SALVADOR
20550,LICEO GETSEMANI,SAN SALVADOR,SAN SALVADOR
20551,COLEGIO CRISTIANO BILINGÜE JESUS ES SEÑOR,SAN SALVADOR,SAN SALVADOR
20557,COLEGIO LICENCIADA THELMA XOCHILT AMAYA ARCE DE RENDEROS,SAN SALVADOR,SAN SALVADOR
20559,COLEGIO ANGEL MARIA PEDROZA,SAN SALVADOR,SAN SALVADOR
20560,COLEGIO CASA DE JUEGOS,SAN SALVADOR,SAN SALVADOR
20561,LICEO REVERENDO FRANCISCO RAMIREZ ARBIZU,SAN SALVADOR,SAN SALVADOR
20565,JARDIN INFANTIL GOTITAS,SAN SALVADOR,SAN SALVADOR
20566,ESCUELA TECNICA PARA LA SALUD MARIA TERESA LANG,SAN SALVADOR,SAN SALVADOR
20568,COLEGIO MARIA ESCOBAR VDA DE BRUNNER PASITOS,SAN SALVADOR,SAN SALVADOR
20570,LICEO CRISTIANO REVERENDO JUAN BUENO DE LA COLONIA SAN BENITO,SAN SALVADOR,SAN SALVADOR
20574,CENTRO EDUCATIVO JOYAS DE CEREN,SAN SALVADOR,SAN SALVADOR
20576,COLEGIO MARIE PAUL,SAN SALVADOR,SAN SALVADOR
20577,COLEGIO MONTESSORIANO,SAN SALVADOR,SAN SALVADOR
20579,INSTITUTO CRISTIANO EL SEMBRADOR,SAN SALVADOR,SAN SALVADOR
20580,COLEGIO CRISTIANO JOSUE,SAN SALVADOR,SAN SALVADOR
20581,COMPLEJO EDUCATIVO CRISTIANO,SAN SALVADOR,SAN SALVADOR
20585,CENTRO ESCOLAR CAMPOVERDE,LA LIBERTAD,SANTA TECLA
20588,COLEGIO JARDIN VENTANAL,SAN SALVADOR,SAN SALVADOR
20589,COLEGIO EL MUNDO MAGICO INFANTIL,SAN SALVADOR,SAN SALVADOR
20590,COLEGIO CRISTIANO BILINGÜE UN NIÑO PARA CRISTO,SAN SALVADOR,SAN SALVADOR
20591,ESCUELA SALESIANA DOMINGO SAVIO,SAN SALVADOR,SAN SALVADOR
20594,ESCUELA CRISTIANA AMERICANA,SAN SALVADOR,SAN SALVADOR
20595,COLEGIO JARDIN DE NIÑOS EL DESPERTAR,SAN SALVADOR,SOYAPANGO
20596,ESCUELA BILINGÜE MAQUILISHUAT,SAN SALVADOR,SAN SALVADOR
20602,COLEGIO UNION AMERICANA,SAN SALVADOR,SAN SALVADOR
20603,CENTRO EDUCATIVO PARVULARIO MOMENTOS MAGICOS,SAN SALVADOR,SAN SALVADOR
20606,INSTITUTO TECNICO OBRERO EMPRESARIAL DON BOSCO,SAN SALVADOR,SAN SALVADOR
20608,COLEGIO ESCALON,SAN SALVADOR,SAN SALVADOR
20610,COLEGIO ABC,SAN SALVADOR,SAN SALVADOR
20613,KINDERGARTEN SANTA TERESITA,SAN SALVADOR,SAN SALVADOR
20616,COLEGIO BILINGÜE EUROAMERICANO 2000,SAN SALVADOR,SAN SALVADOR
20619,COLEGIO SANTIAGO ELIAS ECHEGOYEN,SAN SALVADOR,SAN SALVADOR
20624,COLEGIO AGUSTINA CHARVIN,SAN SALVADOR,SAN SALVADOR
20625,COLEGIO DIVINO SALVADOR,SAN SALVADOR,SAN SALVADOR
20626,COLEGIO SIMON BOLIVAR,SAN SALVADOR,SAN SALVADOR
20627,COLEGIO CENTROAMERICA,SAN SALVADOR,SAN SALVADOR
20628,COLEGIO BAUTISTA,SAN SALVADOR,SAN SALVADOR
20630,INSTITUTO CARMELITANO,SAN SALVADOR,SAN SALVADOR
20633,LICEO CRISTIANO REVERENDO JUAN BUENO DEL BARRIO MODELO,SAN SALVADOR,SAN SALVADOR
20634,LICEO CRISTIANO REVERENDO JUAN BUENO DEL BARRIO CANDELARIA,SAN SALVADOR,SAN SALVADOR
20635,LICEO CRISTIANO REVERENDO JUAN BUENO DE LA COLONIA EL GRANJERO,SAN SALVADOR,SAN SALVADOR
20636,LICEO CRISTIANO REVERENDO JUAN BUENO DE LA COLONIA DOLORES,SAN SALVADOR,SAN SALVADOR
20637,LICEO CRISTIANO REVERENDO JUAN BUENO DE LA URBANIZACIÓN SAN MATEO,SAN SALVADOR,SAN SALVADOR
20638,LICEO CRISTIANO REVERENDO JUAN BUENO CENTRAL,SAN SALVADOR,SAN SALVADOR
20640,COLEGIO EVANGELICO CENTROAMERICANO,SAN SALVADOR,SAN SALVADOR
20642,LICEO PROFESORA JUANA BARRIERE DE MARTINEZ,SAN SALVADOR,SAN SALVADOR
20644,LICEO CRISTIANO REVERENDO JUAN BUENO DE SANTA ANITA,SAN SALVADOR,SAN SALVADOR
20646,COLEGIO CRISTIANO NUEVO PACTO,SAN SALVADOR,SAN SALVADOR
20647,ESCUELA CRISTIANA MARANATHA,SAN SALVADOR,SAN SALVADOR
20648,LICEO CRISTIANO REVERENDO JUAN BUENO DE LA COLONIA COSTA RICA,SAN SALVADOR,SAN SALVADOR
20653,COLEGIO PROFESOR CARLOS ALVAREZ PINEDA,SAN SALVADOR,SAN SALVADOR
20657,INSTITUTO TECNICO RICALDONE,SAN SALVADOR,SAN SALVADOR
20658,COLEGIO LA ASUNCION,SAN SALVADOR,SAN SALVADOR
20660,INSTITUTO SALVADOREÑO DE SUPERACION INTEGRAL ISAAC NEWTON,SAN SALVADOR,SAN SALVADOR
20662,INSTITUTO POLITECNICO NAZARETH,SAN SALVADOR,SAN SALVADOR
20671,QUEEN'S SCHOOL OF BUSINESS S.A. DE C.V.,SAN SALVADOR,SAN SALVADOR
20672,INSTITUTO TECNICO SALVADOREÑO,SAN SALVADOR,SAN SALVADOR
20674,CENTRO INTERNACIONAL DE PROGRAMACION DE COMPUTADORAS,SAN SALVADOR,SAN SALVADOR
20675,INSTITUTO EMILIANI,SAN SALVADOR,SAN SALVADOR
20681,ESCUELA MONTEMIRA,SAN SALVADOR,SAN MARCOS
20687,COLEGIO MARIA INMACULADA,SAN SALVADOR,SAN SALVADOR
20688,INSTITUTO CULTURAL OXFORD,SAN SALVADOR,SAN SALVADOR
20693,LICEO TECNOLOGICO CANADIENSE,SAN SALVADOR,SAN SALVADOR
20699,"LICEO ""ISMAEL GARCÍA ELÍAS""",SAN SALVADOR,SOYAPANGO
20701,COLEGIO CRISTIANO AMIGOS PARA LATINOAMERICA,SAN SALVADOR,SANTIAGO TEXACUANGOS
20704,COLEGIO PIERRE FAURE DE EL SALVADOR,SAN SALVADOR,SOYAPANGO
20706,COLEGIO GABRIELA MISTRAL,SAN SALVADOR,SOYAPANGO
20707,COLEGIO SAN ANTONIO,SAN SALVADOR,SOYAPANGO
20710,COLEGIO ALFREDO ESPINO,SAN SALVADOR,SOYAPANGO
20714,LICEO CRISTIANO REVERENDO JUAN BUENO DE LA COLONIA LOS ALPES,SAN SALVADOR,SOYAPANGO
20717,LICEO LEONARDO AZCUNAGA,SAN SALVADOR,SOYAPANGO
20718,COLEGIO JOSE MARTI,SAN SALVADOR,SOYAPANGO
20720,LICEO 10 DE MAYO,SAN SALVADOR,SOYAPANGO
20722,COLEGIO DRA. MARIA SOLA DE SELLARES,SAN SALVADOR,SOYAPANGO
20726,COLEGIO CRISTIANO JARDINES DE SAN JOSE,SAN SALVADOR,SOYAPANGO
20727,COLEGIO LATINOAMERICANO MANUEL ANDINO,SAN SALVADOR,SOYAPANGO
20730,COLEGIO PROFESOR RODOLFO MEYER,SAN SALVADOR,SOYAPANGO
20731,COLEGIO MORENA CELARIE,SAN SALVADOR,SOYAPANGO
20734,COLEGIO VICTOR HUGO,SAN SALVADOR,SOYAPANGO
20736,LICEO CRISTIANO REVERENDO JUAN BUENO DE LA COLONIA BOSQUES DEL RIO,SAN SALVADOR,SOYAPANGO
20737,COLEGIO HONORATO DE BALZAC,SAN SALVADOR,SOYAPANGO
20739,HOGAR ESCUELA BERTHA DE ALBIÑANA,SAN SALVADOR,SOYAPANGO
20741,LICEO CRISTIANO REVERENDO JUAN BUENO DE LA COLONIA CORUÑA,SAN SALVADOR,SOYAPANGO
20743,COLEGIO MAESTRO ANIBAL PONCE,SAN SALVADOR,SOYAPANGO
20746,LICEO CRISTIANO REVERENDO JUAN BUENO DE LA COLONIA GUADALUPE,SAN SALVADOR,SOYAPANGO
20747,LICEO CRISTIANO REVERENDO JUAN BUENO DE LA COLONIA AMATEPEC,SAN SALVADOR,SOYAPANGO
20748,COLEGIO MARIA B. DE MEMBREÑO,SAN SALVADOR,ILOPANGO
20749,COLEGIO LA PAZ,SAN SALVADOR,SOYAPANGO
20751,COLEGIO JEAN DE LA FONTAINE,SAN SALVADOR,SOYAPANGO
20752,COLEGIO RICARDO MIRO,SAN SALVADOR,SOYAPANGO
20756,COLEGIO SOR ISABEL CASTILLO,SAN SALVADOR,SOYAPANGO
20759,LICEO CRISTIANO LICENCIADO SAMUEL HUMBERTO LEIVA,SAN SALVADOR,SOYAPANGO
20760,COLEGIO CARLOS LUIS FALLAS,SAN SALVADOR,SOYAPANGO
20766,COLEGIO VICTORIA,SAN SALVADOR,SOYAPANGO
20767,CENTRO ESCOLAR CATOLICO HERMANOS GODOFREDO Y ANTONIO DE GRAZ,SAN SALVADOR,SOYAPANGO
20770,LICEO EVANGELICO JORDAN,SAN SALVADOR,SOYAPANGO
20771,COLEGIO REVERENDO SANTIAGO MAGAÑA,SAN SALVADOR,SOYAPANGO
20772,LICEO FRANCISCO LOPEZ RAMOS,SAN SALVADOR,SOYAPANGO
20773,COLEGIO DON BOSCO,SAN SALVADOR,SOYAPANGO
20776,COLEGIO BILINGÜE JOSE ADRIAN CHAVARRIA,SAN SALVADOR,SOYAPANGO
20779,LICEO MONTES DE SAN BARTOLO,SAN SALVADOR,SOYAPANGO
20780,LICEO LAS AMERICAS,SAN SALVADOR,ILOPANGO
20789,COLEGIO JUAN AMOS COMENIO,SAN SALVADOR,SAN MARTÍN
20790,COLEGIO PAULO FREIRE,SAN SALVADOR,SOYAPANGO
20791,COLEGIO BAUTISTA MIES,SAN SALVADOR,SOYAPANGO
20792,LICEO JUAN CALVINO,SAN SALVADOR,SOYAPANGO
20794,COLEGIO PSICOPEDAGOGICO CARMEN ALVAREZ,SAN SALVADOR,SOYAPANGO
20795,COLEGIO JOSE MARIA PERALTA LAGOS,SAN SALVADOR,SOYAPANGO
20796,COLEGIO EVANGELICO AMIGOS,SAN SALVADOR,SOYAPANGO
20799,COLEGIO ARQUIMIDES DE SICILIA,SAN SALVADOR,SOYAPANGO
20801,COLEGIO CRISTIANO REY SALOMON,SAN SALVADOR,SOYAPANGO
20804,COLEGIO ADVENTISTA DE SOYAPANGO,SAN SALVADOR,SOYAPANGO
20811,COLEGIO LEONARDO DA VINCI,SAN SALVADOR,CIUDAD DELGADO
20812,COLEGIO JERICO,SAN SALVADOR,SAN MARTÍN
20813,COLEGIO MIGUEL SERVET,SAN SALVADOR,CIUDAD DELGADO
20814,LICEO AMERICA DE ALAS,SAN SALVADOR,CIUDAD DELGADO
20817,COLEGIO ESPAÑOL PADRE ARRUPE,SAN SALVADOR,SOYAPANGO
20820,COLEGIO MIGUEL ANGEL ASTURIAS,SAN SALVADOR,CIUDAD DELGADO
20826,COLEGIO PROFESOR JOSE ERNESTO PAYES,SAN SALVADOR,CIUDAD DELGADO
20832,LICEO LUIS ARTURO LEMUS,SAN SALVADOR,CIUDAD DELGADO
20833,LICEO CRISTIANO MANUEL ANTONIO VILLALOBOS,SAN SALVADOR,APOPA
20834,COLEGIO LICENCIADO JOSE DE JESUS VILLAFAÑE,SAN SALVADOR,CIUDAD DELGADO
20835,LICEO CRISTIANO REVERENDO JUAN BUENO DE CIUDAD DELGADO,SAN SALVADOR,CIUDAD DELGADO
20838,COLEGIO LEON SIGÜENZA,CUSCATLÁN,COJUTEPEQUE
20839,COLEGIO JARDIN MONTESSORI DE COJUTEPEQUE,CUSCATLÁN,COJUTEPEQUE
20840,"CENTRO PSICOPEDAGOGICO ""LOS NENES""",CUSCATLÁN,COJUTEPEQUE
20841,LICEO RAUL CONTRERAS,CUSCATLÁN,COJUTEPEQUE
20842,COLEGIO ADVENTISTA,CUSCATLÁN,COJUTEPEQUE
20844,COLEGIO BAUTISTA EMANUEL DE COJUTEPEQUE,CUSCATLÁN,COJUTEPEQUE
20845,COLEGIO SANTA ISABEL,CUSCATLÁN,COJUTEPEQUE
20846,INSTITUTO POLITECNICO HENRY FORD,CUSCATLÁN,COJUTEPEQUE
20848,COLEGIO PRESBITERO LUIS MONTESINOS,CUSCATLÁN,SAN BARTOLOME PERULAPÍA
20849,COLEGIO HELEN ADAMS KELLER,SAN SALVADOR,SAN MARTÍN
20851,COLEGIO JARDIN INFANTIL SAN RAFAEL,CUSCATLÁN,SAN RAFAEL CEDROS
20853,COLEGIO ADVENTISTA DE SANTA CRUZ MICHAPA,CUSCATLÁN,SANTA CRUZ MICHAPA
20854,LICEO ESPAÑOL,LA PAZ,CUYULTITÁN
20857,COLEGIO ROMULO GALLEGOS,LA PAZ,OLOCUILTA
20858,COLEGIO SAN JOSE,LA PAZ,OLOCUILTA
20859,COLEGIO REINA SOFIA DE ESPAÑA,LA PAZ,OLOCUILTA
20860,COLEGIO SAN JUAN BAUTISTA,LA PAZ,OLOCUILTA
20861,COLEGIO MONSEÑOR PEDRO ARNOLDO APARICIO Y QUINTANILLA,LA PAZ,SAN LUIS TALPA
20865,LICEO CRISTIANO REVERENDO JUAN BUENO,LA PAZ,SANTIAGO NONUALCO
20868,COLEGIO EXTERNADO JOHN F. KENNEDY,LA PAZ,ZACATECOLUCA
20869,LICEO VIROLEÑO DE COMERCIO,LA PAZ,ZACATECOLUCA
20871,CENTRO PSICOPEDAGOGICO LA PAZ,LA PAZ,ZACATECOLUCA
20872,COLEGIO BAUTISTA REVERENDO JOSE ERNESTO CHICAS,LA PAZ,ZACATECOLUCA
20873,LICEO CRISTIANO REVERENDO JUAN BUENO DE ZACATECOLUCA,LA PAZ,ZACATECOLUCA
20874,COLEGIO MODELO ADVENTISTA DE ZACATECOLUCA,LA PAZ,ZACATECOLUCA
20879,LICEO CRISTIANO EL SALVADOR DE ILOBASCO,CABAÑAS,ILOBASCO
20880,COLEGIO PRESBITERO MARINO BRASPENNING,CABAÑAS,ILOBASCO
20882,COLEGIO ADVENTISTA DE SENSUNTEPEQUE,CABAÑAS,SENSUNTEPEQUE
20887,COLEGIO EUCARISTICO DEL DIVINO SALVADOR,SAN VICENTE,SAN VICENTE
20889,COLEGIO EVANGELICO,SAN VICENTE,SAN VICENTE
20890,COLEGIO MODELO,SAN VICENTE,SAN VICENTE
20891,LICEO CRISTIANO REVERENDO JUAN BUENO,SAN VICENTE,SAN VICENTE
20897,LICEO PUERTO EL TRIUNFO PROFESOR JOSE ALONSO MEJIA,USULUTÁN,PUERTO EL TRIUNFO
20900,LICEO CULTURAL SANTIAGUEÑO,USULUTÁN,SANTIAGO DE MARÍA
20901,COLEGIO JUAN PABLO II,USULUTÁN,SANTIAGO DE MARÍA
20904,COLEGIO ADVENTISTA USULUTECO,USULUTÁN,USULUTÁN
20906,COLEGIO EL ESPIRITU SANTO,USULUTÁN,USULUTÁN
20907,COLEGIO BAUTISTA,USULUTÁN,USULUTÁN
20908,LICEO BRITANICO,USULUTÁN,USULUTÁN
20911,COLEGIO CENTENARIO,USULUTÁN,USULUTÁN
20912,COLEGIO SAN AGUSTIN,USULUTÁN,USULUTÁN
20918,COLEGIO CRISTIANO CAMPAMENTO DE DIOS PROFESOR LADISLAO LEIVA HIJO,SAN MIGUEL,EL TRÁNSITO
20920,LICEO SAN MIGUEL,SAN MIGUEL,SAN MIGUEL
20921,COLEGIO TECNOLOGICO CRISTIANO PROFESOR JUSTO GONZALEZ CARRASCO,SAN MIGUEL,SAN MIGUEL
20923,ESCUELA LATINO AMERICANA,SAN MIGUEL,SAN MIGUEL
20924,COLEGIO ADVENTISTA,SAN MIGUEL,SAN MIGUEL
20925,COLEGIO JOSEFINO NUESTRA SEÑORA DE LA PAZ,SAN MIGUEL,SAN MIGUEL
20926,INSTITUTO CATOLICO DE ORIENTE,SAN MIGUEL,SAN MIGUEL
20927,COLEGIO CORAZON DE JESUS Y DE MARIA,SAN MIGUEL,SAN MIGUEL
20928,COLEGIO TECNICO CULTURAL,SAN MIGUEL,SAN MIGUEL
20930,COLEGIO EL RINCONCITO DE OZ,SANTA ANA,SANTA ANA
20932,LICEO BAUTISTA PANAMERICANO,SAN MIGUEL,SAN MIGUEL
20934,COLEGIO SALVADOREÑO ISRAELI,SAN MIGUEL,SAN MIGUEL
20937,COLEGIO CRISTIANO JOSUE,SAN MIGUEL,SAN MIGUEL
20942,LICEO AMERICA,SAN MIGUEL,SAN MIGUEL
20945,COLEGIO PROFESORA ALBITA DE RODRIGUEZ,SAN MIGUEL,SAN MIGUEL
20948,COLEGIO PADRE AGUSTIN VALENTIN,SAN MIGUEL,SAN MIGUEL
20956,COLEGIO JESUS DE NAZARETH,SAN MIGUEL,SAN MIGUEL
20958,CENTRO DE FORMACION EN CIENCIAS COMERCIALES,SAN MIGUEL,SAN MIGUEL
20959,INSTITUTO GENERAL GERARDO BARRIOS,SAN MIGUEL,SAN MIGUEL
